date,schedtime,deptime,carrier,origin,dest,distance,flightnumber,dayweek,daymonth,tailnumber,weather
2004-01-15,2100,2056,US,DCA,LGA,214,2188,4,15,N757UW,good
2004-01-15,1455,1450,RU,BWI,EWR,169,2403,4,15,N12934,good
2004-01-15,1030,1027,RU,BWI,EWR,169,2303,4,15,N11551,good
2004-01-15,1720,1811,RU,BWI,EWR,169,3372,4,15,N17560,good
2004-01-15,735,815,CO,DCA,EWR,199,806,4,15,N23657,good
2004-01-15,1900,1951,CO,DCA,EWR,199,816,4,15,N11641,good
2004-01-15,1300,1256,CO,DCA,EWR,199,808,4,15,N17614,good
2004-01-15,840,835,DH,IAD,EWR,213,7299,4,15,N675BR,good
2004-01-15,1245,1237,DH,IAD,EWR,213,7303,4,15,N677BR,good
2004-01-15,2120,2116,DH,IAD,EWR,213,7304,4,15,N709BR,good
2004-01-15,630,623,DH,IAD,EWR,213,7305,4,15,N332UE,good
2004-01-15,645,643,RU,DCA,EWR,199,2761,4,15,N16951,good
2004-01-15,1900,1952,RU,IAD,EWR,213,2385,4,15,N11150,good
2004-01-15,700,654,RU,IAD,EWR,213,2855,4,15,N23139,good
2004-01-15,1300,1345,RU,IAD,EWR,213,2692,4,15,N27512,good
2004-01-15,1630,1646,RU,DCA,EWR,199,2181,4,15,N15973,good
2004-01-15,1525,1525,RU,DCA,EWR,199,2261,4,15,N14942,good
2004-01-15,1500,1504,RU,IAD,EWR,213,2156,4,15,N11127,good
2004-01-15,2100,2140,RU,DCA,EWR,199,2879,4,15,N13994,good
2004-01-15,900,956,RU,DCA,EWR,199,2582,4,15,N15555,good
2004-01-15,1359,1359,RU,DCA,EWR,199,2216,4,15,N11551,good
2004-01-16,1455,1455,OH,BWI,JFK,184,5935,5,16,N924CA,good
2004-01-16,1640,1648,DH,DCA,JFK,213,6155,5,16,N423FJ,good
2004-01-16,1455,1545,DH,IAD,LGA,229,7211,5,16,N636BR,good
2004-01-16,1715,1952,DH,IAD,LGA,229,7215,5,16,N636BR,good
2004-01-16,2120,2117,DH,IAD,LGA,229,7684,5,16,N694BR,good
2004-01-16,640,640,DH,IAD,LGA,229,7790,5,16,N659BR,good
2004-01-16,840,840,DH,IAD,JFK,228,7800,5,16,N684BR,good
2004-01-16,1240,1246,DH,IAD,JFK,228,7806,5,16,N662BR,good
2004-01-16,1455,1454,DH,IAD,JFK,228,7808,5,16,N307UE,good
2004-01-16,1645,1653,DH,IAD,JFK,228,7810,5,16,N311UE,good
2004-01-16,1715,1709,DH,IAD,JFK,228,7812,5,16,N312UE,good
2004-01-16,2120,2127,DH,IAD,JFK,228,7814,5,16,N624BR,good
2004-01-16,1610,1607,DH,IAD,JFK,228,7816,5,16,N308UE,good
2004-01-16,1455,1500,DL,DCA,JFK,213,746,5,16,N902DE,good
2004-01-16,630,630,DL,DCA,LGA,214,1740,5,16,N241DL,good
2004-01-16,730,739,DL,DCA,LGA,214,1742,5,16,N224DA,good
2004-01-16,830,829,DL,DCA,LGA,214,1744,5,16,N225DL,good
2004-01-16,930,929,DL,DCA,LGA,214,1746,5,16,N221DL,good
2004-01-16,1030,1040,DL,DCA,LGA,214,1748,5,16,N232DZ,good
2004-01-16,1130,1129,DL,DCA,LGA,214,1750,5,16,N224DA,good
2004-01-16,1230,1228,DL,DCA,LGA,214,1752,5,16,N225DL,good
2004-01-16,1330,1331,DL,DCA,LGA,214,1754,5,16,N221DL,good
2004-01-16,1430,1429,DL,DCA,LGA,214,1756,5,16,N232DZ,good
2004-01-16,1530,1532,DL,DCA,LGA,214,1758,5,16,N224DA,good
2004-01-16,1630,1630,DL,DCA,LGA,214,1760,5,16,N225DL,good
2004-01-16,1730,1728,DL,DCA,LGA,214,1762,5,16,N221DL,good
2004-01-16,1830,1830,DL,DCA,LGA,214,1764,5,16,N232DZ,good
2004-01-16,1930,1931,DL,DCA,LGA,214,1766,5,16,N224DA,good
2004-01-16,2030,2028,DL,DCA,LGA,214,1768,5,16,N225DL,good
2004-01-16,1530,1522,MQ,DCA,JFK,213,4752,5,16,N720MQ,good
2004-01-16,600,553,MQ,DCA,JFK,213,4760,5,16,N710MQ,good
2004-01-16,1830,2019,MQ,DCA,JFK,213,4784,5,16,N721MQ,good
2004-01-16,800,747,MQ,DCA,LGA,214,4954,5,16,N805MQ,good
2004-01-16,900,856,MQ,DCA,LGA,214,4956,5,16,N707MQ,good
2004-01-16,1100,1217,MQ,DCA,LGA,214,4960,5,16,N737MQ,good
2004-01-16,1300,1315,MQ,DCA,LGA,214,4964,5,16,N732MQ,good
2004-01-16,1400,1429,MQ,DCA,LGA,214,4966,5,16,N736MQ,good
2004-01-16,1600,1705,MQ,DCA,LGA,214,4970,5,16,N704MQ,good
2004-01-16,1700,1729,MQ,DCA,LGA,214,4972,5,16,N727MQ,good
2004-01-16,1900,2006,MQ,DCA,LGA,214,4976,5,16,N737MQ,good
2004-01-16,850,955,UA,IAD,LGA,229,846,5,16,N513UA,good
2004-01-16,630,628,US,DCA,LGA,214,1479,5,16,N724UW,good
2004-01-16,700,657,US,DCA,LGA,214,2160,5,16,N723UW,good
2004-01-16,800,756,US,DCA,LGA,214,2162,5,16,N745UW,good
2004-01-16,900,859,US,DCA,LGA,214,2164,5,16,N748UW,good
2004-01-16,1000,958,US,DCA,LGA,214,2166,5,16,N716UW,good
2004-01-16,1100,1059,US,DCA,LGA,214,2168,5,16,N723UW,good
2004-01-16,1200,1151,US,DCA,LGA,214,2170,5,16,N745UW,good
2004-01-16,1300,1258,US,DCA,LGA,214,2172,5,16,N748UW,good
2004-01-16,1400,1356,US,DCA,LGA,214,2174,5,16,N716UW,good
2004-01-16,1500,1457,US,DCA,LGA,214,2176,5,16,N723UW,good
2004-01-16,1600,1558,US,DCA,LGA,214,2178,5,16,N745UW,good
2004-01-16,1700,1658,US,DCA,LGA,214,2180,5,16,N748UW,good
2004-01-16,1800,1758,US,DCA,LGA,214,2182,5,16,N716UW,good
2004-01-16,1900,1900,US,DCA,LGA,214,2184,5,16,N723UW,good
2004-01-16,2000,2000,US,DCA,LGA,214,2186,5,16,N745UW,good
2004-01-16,2100,2057,US,DCA,LGA,214,2188,5,16,N748UW,good
2004-01-16,1720,1849,RU,BWI,EWR,169,3372,5,16,N15973,good
2004-01-16,1030,1053,RU,BWI,EWR,169,2303,5,16,N13913,good
2004-01-16,1455,1600,RU,BWI,EWR,169,2403,5,16,N13914,good
2004-01-16,700,654,RU,BWI,EWR,169,2703,5,16,N13553,good
2004-01-16,1300,1423,CO,DCA,EWR,199,808,5,16,N14645,good
2004-01-16,1730,1912,CO,DCA,EWR,199,814,5,16,N12319,good
2004-01-16,735,729,CO,DCA,EWR,199,806,5,16,N16648,good
2004-01-16,840,834,DH,IAD,EWR,213,7299,5,16,N694BR,good
2004-01-16,1710,1711,DH,IAD,EWR,213,7302,5,16,N625BR,good
2004-01-16,1245,1249,DH,IAD,EWR,213,7303,5,16,N625BR,good
2004-01-16,2120,2120,DH,IAD,EWR,213,7304,5,16,N695BR,good
2004-01-16,630,700,DH,IAD,EWR,213,7305,5,16,N312UE,good
2004-01-16,1500,1602,RU,IAD,EWR,213,2156,5,16,N26141,good
2004-01-16,645,643,RU,DCA,EWR,199,2761,5,16,N13997,good
2004-01-16,1525,1622,RU,DCA,EWR,199,2261,5,16,N14950,good
2004-01-16,1359,1549,RU,DCA,EWR,199,2216,5,16,N13997,good
2004-01-16,1630,1753,RU,DCA,EWR,199,2181,5,16,N16951,good
2004-01-16,1300,1421,RU,IAD,EWR,213,2692,5,16,N16511,good
2004-01-16,900,859,RU,DCA,EWR,199,2582,5,16,N15572,good
2004-01-16,1900,2045,RU,IAD,EWR,213,2385,5,16,N16510,good
2004-01-16,700,657,RU,IAD,EWR,213,2855,5,16,N14972,good
2004-01-16,2100,2050,RU,DCA,EWR,199,2879,5,16,N15910,good
2004-01-16,1700,1827,RU,IAD,EWR,213,2497,5,16,N26549,good
2004-01-17,1455,1455,OH,BWI,JFK,184,5935,6,17,N435CA,good
2004-01-17,1640,1637,DH,DCA,JFK,213,6155,6,17,N409FJ,good
2004-01-17,1245,1244,DH,IAD,LGA,229,7208,6,17,N627BR,good
2004-01-17,1715,1714,DH,IAD,LGA,229,7215,6,17,N675BR,good
2004-01-17,2120,2230,DH,IAD,LGA,229,7684,6,17,N686BR,good
2004-01-17,840,853,DH,IAD,JFK,228,7800,6,17,N694BR,good
2004-01-17,1240,1236,DH,IAD,JFK,228,7806,6,17,N660BR,good
2004-01-17,1645,1641,DH,IAD,JFK,228,7810,6,17,N311UE,good
2004-01-17,1715,1720,DH,IAD,JFK,228,7812,6,17,N313UE,good
2004-01-17,2120,2136,DH,IAD,JFK,228,7814,6,17,N706BR,good
2004-01-17,1800,1808,DH,IAD,JFK,228,7818,6,17,N324UE,good
2004-01-17,1455,1509,DL,DCA,JFK,213,746,6,17,N909DL,good
2004-01-17,730,727,DL,DCA,LGA,214,1742,6,17,N232DZ,good
2004-01-17,830,828,DL,DCA,LGA,214,1744,6,17,N221DL,good
2004-01-17,1030,1028,DL,DCA,LGA,214,1748,6,17,N223DZ,good
2004-01-17,1430,1430,DL,DCA,LGA,214,1756,6,17,N223DZ,good
2004-01-17,1630,1708,DL,DCA,LGA,214,1760,6,17,N232DZ,good
2004-01-17,1830,1829,DL,DCA,LGA,214,1764,6,17,N223DZ,good
2004-01-17,2030,2026,DL,DCA,LGA,214,1768,6,17,N224DA,good
2004-01-17,1530,1529,MQ,DCA,JFK,213,4752,6,17,N716MQ,good
2004-01-17,600,554,MQ,DCA,JFK,213,4760,6,17,N729MQ,good
2004-01-17,1830,1827,MQ,DCA,JFK,213,4784,6,17,N721MQ,good
2004-01-17,900,855,MQ,DCA,LGA,214,4956,6,17,N805MQ,good
2004-01-17,1300,1247,MQ,DCA,LGA,214,4964,6,17,N727MQ,good
2004-01-17,850,849,UA,IAD,LGA,229,846,6,17,N507UA,good
2004-01-17,700,654,US,DCA,LGA,214,2160,6,17,N736UW,good
2004-01-17,900,859,US,DCA,LGA,214,2164,6,17,N748UW,good
2004-01-17,1100,1100,US,DCA,LGA,214,2168,6,17,N736UW,good
2004-01-17,1300,1259,US,DCA,LGA,214,2172,6,17,N748UW,good
2004-01-17,1500,1456,US,DCA,LGA,214,2176,6,17,N736UW,good
2004-01-17,1700,1658,US,DCA,LGA,214,2180,6,17,N748UW,good
2004-01-17,1900,1854,US,DCA,LGA,214,2184,6,17,N736UW,good
2004-01-17,1720,1717,RU,BWI,EWR,169,3372,6,17,N15926,good
2004-01-17,1455,1445,RU,BWI,EWR,169,2229,6,17,N14933,good
2004-01-17,1030,1028,RU,BWI,EWR,169,2303,6,17,N14942,good
2004-01-17,700,658,RU,BWI,EWR,169,2703,6,17,N14991,good
2004-01-17,1300,1258,CO,DCA,EWR,199,808,6,17,N37615,good
2004-01-17,840,835,DH,IAD,EWR,213,7299,6,17,N696BR,good
2004-01-17,1710,1700,DH,IAD,EWR,213,7302,6,17,N652BR,good
2004-01-17,1245,1240,DH,IAD,EWR,213,7303,6,17,N652BR,good
2004-01-17,2120,2119,DH,IAD,EWR,213,7304,6,17,N652BR,good
2004-01-17,700,658,RU,IAD,EWR,213,2855,6,17,N29906,good
2004-01-17,1600,1601,RU,DCA,EWR,199,2361,6,17,N16987,good
2004-01-17,1730,1727,RU,DCA,EWR,199,2097,6,17,N14562,good
2004-01-17,1359,1351,RU,DCA,EWR,199,2216,6,17,N14950,good
2004-01-17,1500,1457,RU,IAD,EWR,213,2156,6,17,N24103,good
2004-01-17,930,924,RU,DCA,EWR,199,2582,6,17,N26549,good
2004-01-17,1700,1655,RU,IAD,EWR,213,2497,6,17,N21144,good
2004-01-17,645,641,RU,DCA,EWR,199,2761,6,17,N21537,good
2004-01-18,1455,1455,OH,BWI,JFK,184,5935,7,18,N712CA,good
2004-01-18,1640,1659,DH,DCA,JFK,213,6155,7,18,N404FJ,good
2004-01-18,1245,1302,DH,IAD,LGA,229,7208,7,18,N675BR,good
2004-01-18,1455,1526,DH,IAD,LGA,229,7211,7,18,N661BR,good
2004-01-18,1715,1802,DH,IAD,LGA,229,7215,7,18,N647BR,good
2004-01-18,2120,2110,DH,IAD,LGA,229,7684,7,18,N632BR,good
2004-01-18,840,833,DH,IAD,JFK,228,7800,7,18,N686BR,good
2004-01-18,1240,1249,DH,IAD,JFK,228,7806,7,18,N663BR,good
2004-01-18,1455,1539,DH,IAD,JFK,228,7808,7,18,N308UE,good
2004-01-18,1645,1646,DH,IAD,JFK,228,7810,7,18,N315UE,good
2004-01-18,1715,1709,DH,IAD,JFK,228,7812,7,18,N333UE,good
2004-01-18,2120,2111,DH,IAD,JFK,228,7814,7,18,N678BR,good
2004-01-18,1610,1706,DH,IAD,JFK,228,7816,7,18,N332UE,good
2004-01-18,1455,1555,DL,DCA,JFK,213,746,7,18,N928DL,good
2004-01-18,830,830,DL,DCA,LGA,214,1744,7,18,N223DZ,good
2004-01-18,1030,1029,DL,DCA,LGA,214,1748,7,18,N242DL,good
2004-01-18,1230,1230,DL,DCA,LGA,214,1752,7,18,N223DZ,good
2004-01-18,1430,1430,DL,DCA,LGA,214,1756,7,18,N242DL,good
2004-01-18,1630,1632,DL,DCA,LGA,214,1760,7,18,N223DZ,good
2004-01-18,1830,1843,DL,DCA,LGA,214,1764,7,18,N242DL,good
2004-01-18,2030,2029,DL,DCA,LGA,214,1768,7,18,N223DZ,good
2004-01-18,1530,1549,MQ,DCA,JFK,213,4752,7,18,N712MQ,good
2004-01-18,600,552,MQ,DCA,JFK,213,4760,7,18,N731MQ,good
2004-01-18,925,919,MQ,DCA,JFK,213,4771,7,18,N719MQ,good
2004-01-18,1830,2023,MQ,DCA,JFK,213,4784,7,18,N737MQ,good
2004-01-18,1300,1330,MQ,DCA,LGA,214,4964,7,18,N719MQ,good
2004-01-18,1500,1540,MQ,DCA,LGA,214,4968,7,18,N703MQ,good
2004-01-18,1700,1818,MQ,DCA,LGA,214,4972,7,18,N725MQ,good
2004-01-18,1900,2004,MQ,DCA,LGA,214,4976,7,18,N732MQ,good
2004-01-18,850,848,UA,IAD,LGA,229,846,7,18,N579UA,good
2004-01-18,900,858,US,DCA,LGA,214,2164,7,18,N744UW,good
2004-01-18,1000,954,US,DCA,LGA,214,2166,7,18,N763UW,good
2004-01-18,1100,1102,US,DCA,LGA,214,2168,7,18,N755UW,good
2004-01-18,1200,1159,US,DCA,LGA,214,2170,7,18,N736UW,good
2004-01-18,1300,1257,US,DCA,LGA,214,2172,7,18,N744UW,good
2004-01-18,1400,1356,US,DCA,LGA,214,2174,7,18,N763UW,good
2004-01-18,1600,1555,US,DCA,LGA,214,2178,7,18,N736UW,good
2004-01-18,1800,1757,US,DCA,LGA,214,2182,7,18,N763UW,good
2004-01-18,1900,1855,US,DCA,LGA,214,2184,7,18,N755UW,good
2004-01-18,2000,1957,US,DCA,LGA,214,2186,7,18,N736UW,good
2004-01-18,2100,2055,US,DCA,LGA,214,2188,7,18,N744UW,good
2004-01-18,1030,1057,RU,BWI,EWR,169,2303,7,18,N17984,bad
2004-01-18,1315,1314,RU,BWI,EWR,169,2703,7,18,N15980,good
2004-01-18,1455,1528,RU,BWI,EWR,169,2403,7,18,N16501,good
2004-01-18,1300,1258,CO,DCA,EWR,199,1767,7,18,N14629,good
2004-01-18,1630,1754,CO,DCA,EWR,199,810,7,18,N37615,good
2004-01-18,1900,1959,CO,DCA,EWR,199,816,7,18,N16650,good
2004-01-18,840,834,DH,IAD,EWR,213,7299,7,18,N650BR,good
2004-01-18,1710,1900,DH,IAD,EWR,213,7302,7,18,N626BR,good
2004-01-18,1245,1246,DH,IAD,EWR,213,7303,7,18,N640BR,good
2004-01-18,2120,2117,DH,IAD,EWR,213,7304,7,18,N701BR,good
2004-01-18,1500,1630,RU,IAD,EWR,213,2156,7,18,N13124,good
2004-01-18,1359,1622,RU,DCA,EWR,199,2216,7,18,N14558,good
2004-01-18,845,841,RU,IAD,EWR,213,2254,7,18,N13929,good
2004-01-18,930,925,RU,DCA,EWR,199,2582,7,18,N27962,good
2004-01-19,1455,1455,OH,BWI,JFK,184,5935,1,19,N975CA,good
2004-01-19,1640,1636,DH,DCA,JFK,213,6155,1,19,N415FJ,good
2004-01-19,1245,1303,DH,IAD,LGA,229,7208,1,19,N647BR,good
2004-01-19,1455,1445,DH,IAD,LGA,229,7211,1,19,N671BR,good
2004-01-19,1715,1709,DH,IAD,LGA,229,7215,1,19,N648BR,good
2004-01-19,2120,10,DH,IAD,LGA,229,7684,1,19,N627BR,good
2004-01-19,640,847,DH,IAD,LGA,229,7790,1,19,N626BR,good
2004-01-19,1040,1035,DH,IAD,LGA,229,7792,1,19,N671BR,good
2004-01-19,840,833,DH,IAD,JFK,228,7800,1,19,N632BR,good
2004-01-19,1240,1237,DH,IAD,JFK,228,7806,1,19,N691BR,good
2004-01-19,1455,1454,DH,IAD,JFK,228,7808,1,19,N333UE,good
2004-01-19,1645,1641,DH,IAD,JFK,228,7810,1,19,N327UE,good
2004-01-19,1715,1710,DH,IAD,JFK,228,7812,1,19,N331UE,good
2004-01-19,2120,2121,DH,IAD,JFK,228,7814,1,19,N625BR,good
2004-01-19,1610,1603,DH,IAD,JFK,228,7816,1,19,N328UE,good
2004-01-19,1455,1506,DL,DCA,JFK,213,746,1,19,N910DL,good
2004-01-19,730,731,DL,DCA,LGA,214,1742,1,19,N242DL,good
2004-01-19,830,842,DL,DCA,LGA,214,1744,1,19,N223DZ,good
2004-01-19,1030,1029,DL,DCA,LGA,214,1748,1,19,N231DN,good
2004-01-19,1230,1231,DL,DCA,LGA,214,1752,1,19,N223DZ,good
2004-01-19,1430,1431,DL,DCA,LGA,214,1756,1,19,N231DN,good
2004-01-19,1530,1530,DL,DCA,LGA,214,1758,1,19,N224DA,good
2004-01-19,1630,1630,DL,DCA,LGA,214,1760,1,19,N223DZ,good
2004-01-19,1830,1829,DL,DCA,LGA,214,1764,1,19,N231DN,good
2004-01-19,1930,1930,DL,DCA,LGA,214,1766,1,19,N224DA,good
2004-01-19,2030,2029,DL,DCA,LGA,214,1768,1,19,N223DZ,good
2004-01-19,1530,1536,MQ,DCA,JFK,213,4752,1,19,N718MQ,good
2004-01-19,600,553,MQ,DCA,JFK,213,4760,1,19,N736MQ,good
2004-01-19,1830,1846,MQ,DCA,JFK,213,4784,1,19,N723MQ,good
2004-01-19,700,758,MQ,DCA,LGA,214,4952,1,19,N739MQ,good
2004-01-19,800,822,MQ,DCA,LGA,214,4954,1,19,N717MQ,good
2004-01-19,900,858,MQ,DCA,LGA,214,4956,1,19,N718MQ,good
2004-01-19,1100,1100,MQ,DCA,LGA,214,4960,1,19,N722MQ,good
2004-01-19,1300,1253,MQ,DCA,LGA,214,4964,1,19,N739MQ,good
2004-01-19,1400,1356,MQ,DCA,LGA,214,4966,1,19,N719MQ,good
2004-01-19,1500,1534,MQ,DCA,LGA,214,4968,1,19,N723MQ,good
2004-01-19,1600,1559,MQ,DCA,LGA,214,4970,1,19,N841MQ,good
2004-01-19,1700,1717,MQ,DCA,LGA,214,4972,1,19,N728MQ,good
2004-01-19,1900,1937,MQ,DCA,LGA,214,4976,1,19,N704MQ,good
2004-01-19,850,846,UA,IAD,LGA,229,846,1,19,N565UA,good
2004-01-19,630,627,US,DCA,LGA,214,1479,1,19,N753UW,good
2004-01-19,700,656,US,DCA,LGA,214,2160,1,19,N767UW,good
2004-01-19,800,758,US,DCA,LGA,214,2162,1,19,N706UW,good
2004-01-19,900,858,US,DCA,LGA,214,2164,1,19,N711UW,good
2004-01-19,1000,955,US,DCA,LGA,214,2166,1,19,N736UW,good
2004-01-19,1100,1059,US,DCA,LGA,214,2168,1,19,N767UW,good
2004-01-19,1200,1157,US,DCA,LGA,214,2170,1,19,N706UW,good
2004-01-19,1300,1256,US,DCA,LGA,214,2172,1,19,N711UW,good
2004-01-19,1400,1353,US,DCA,LGA,214,2174,1,19,N736UW,good
2004-01-19,1500,1456,US,DCA,LGA,214,2176,1,19,N767UW,good
2004-01-19,1600,1558,US,DCA,LGA,214,2178,1,19,N706UW,good
2004-01-19,1700,1656,US,DCA,LGA,214,2180,1,19,N711UW,good
2004-01-19,1800,1755,US,DCA,LGA,214,2182,1,19,N736UW,good
2004-01-19,1900,1855,US,DCA,LGA,214,2184,1,19,N767UW,good
2004-01-19,2000,1956,US,DCA,LGA,214,2186,1,19,N706UW,good
2004-01-19,2100,2057,US,DCA,LGA,214,2188,1,19,N711UW,good
2004-01-19,1720,1710,RU,BWI,EWR,169,3372,1,19,N13913,good
2004-01-19,1030,1028,RU,BWI,EWR,169,2303,1,19,N18557,good
2004-01-19,700,654,RU,BWI,EWR,169,2703,1,19,N14943,good
2004-01-19,1455,1451,RU,BWI,EWR,169,2403,1,19,N12934,good
2004-01-19,1730,1732,CO,DCA,EWR,199,814,1,19,N17321,good
2004-01-19,1300,1253,CO,DCA,EWR,199,808,1,19,N14639,good
2004-01-19,735,728,CO,DCA,EWR,199,806,1,19,N16649,good
2004-01-19,1900,1857,CO,DCA,EWR,199,816,1,19,N17619,good
2004-01-19,840,832,DH,IAD,EWR,213,7299,1,19,N645BR,good
2004-01-19,1710,1705,DH,IAD,EWR,213,7302,1,19,N689BR,good
2004-01-19,1245,1237,DH,IAD,EWR,213,7303,1,19,N710BR,good
2004-01-19,2120,2300,DH,IAD,EWR,213,7304,1,19,N626BR,good
2004-01-19,630,627,DH,IAD,EWR,213,7305,1,19,N329UE,good
2004-01-19,1430,1427,DH,IAD,EWR,213,7307,1,19,N301UE,good
2004-01-19,1900,2051,RU,IAD,EWR,213,2385,1,19,N16520,good
2004-01-19,1300,1258,RU,IAD,EWR,213,2692,1,19,N28518,good
2004-01-19,645,645,RU,DCA,EWR,199,2761,1,19,N13124,good
2004-01-19,1525,1530,RU,DCA,EWR,199,2261,1,19,N15973,good
2004-01-19,700,656,RU,IAD,EWR,213,2855,1,19,N15912,good
2004-01-19,1700,1659,RU,IAD,EWR,213,2497,1,19,N12567,good
2004-01-19,1500,1455,RU,IAD,EWR,213,2156,1,19,N18120,good
2004-01-19,1630,1628,RU,DCA,EWR,199,2181,1,19,N12921,good
2004-01-19,1359,1355,RU,DCA,EWR,199,2216,1,19,N12519,good
2004-01-19,900,855,RU,DCA,EWR,199,2582,1,19,N48901,good
2004-01-19,2100,2052,RU,DCA,EWR,199,2879,1,19,N16911,good
2004-01-20,1455,1500,OH,BWI,JFK,184,5935,2,20,N956CA,good
2004-01-20,1640,1637,DH,DCA,JFK,213,6155,2,20,N409FJ,good
2004-01-20,1245,1300,DH,IAD,LGA,229,7208,2,20,N648BR,good
2004-01-20,1455,1455,DH,IAD,LGA,229,7211,2,20,N646BR,good
2004-01-20,1715,1725,DH,IAD,LGA,229,7215,2,20,N705BR,good
2004-01-20,2120,2143,DH,IAD,LGA,229,7684,2,20,N637BR,good
2004-01-20,640,635,DH,IAD,LGA,229,7790,2,20,N698BR,good
2004-01-20,1040,1033,DH,IAD,LGA,229,7792,2,20,N646BR,good
2004-01-20,840,835,DH,IAD,JFK,228,7800,2,20,N627BR,good
2004-01-20,1240,1351,DH,IAD,JFK,228,7806,2,20,N708BR,good
2004-01-20,1455,1446,DH,IAD,JFK,228,7808,2,20,N321UE,good
2004-01-20,1645,1643,DH,IAD,JFK,228,7810,2,20,N308UE,good
2004-01-20,1715,1706,DH,IAD,JFK,228,7812,2,20,N313UE,good
2004-01-20,2120,2118,DH,IAD,JFK,228,7814,2,20,N636BR,good
2004-01-20,1610,1632,DH,IAD,JFK,228,7816,2,20,N331UE,good
2004-01-20,1455,1514,DL,DCA,JFK,213,746,2,20,N926DL,good
2004-01-20,630,629,DL,DCA,LGA,214,1740,2,20,N225DL,good
2004-01-20,730,729,DL,DCA,LGA,214,1742,2,20,N231DN,good
2004-01-20,830,839,DL,DCA,LGA,214,1744,2,20,N224DA,good
2004-01-20,930,929,DL,DCA,LGA,214,1746,2,20,N223DZ,good
2004-01-20,1030,1029,DL,DCA,LGA,214,1748,2,20,N225DL,good
2004-01-20,1130,1129,DL,DCA,LGA,214,1750,2,20,N231DN,good
2004-01-20,1230,1227,DL,DCA,LGA,214,1752,2,20,N224DA,good
2004-01-20,1330,1329,DL,DCA,LGA,214,1754,2,20,N223DZ,good
2004-01-20,1430,1430,DL,DCA,LGA,214,1756,2,20,N225DL,good
2004-01-20,1530,1531,DL,DCA,LGA,214,1758,2,20,N231DN,good
2004-01-20,1630,1717,DL,DCA,LGA,214,1760,2,20,N223DZ,good
2004-01-20,1730,1731,DL,DCA,LGA,214,1762,2,20,N224DA,good
2004-01-20,1830,1831,DL,DCA,LGA,214,1764,2,20,N242DL,good
2004-01-20,1930,1930,DL,DCA,LGA,214,1766,2,20,N231DN,good
2004-01-20,2030,2029,DL,DCA,LGA,214,1768,2,20,N223DZ,good
2004-01-20,1530,1522,MQ,DCA,JFK,213,4752,2,20,N805MQ,good
2004-01-20,600,548,MQ,DCA,JFK,213,4760,2,20,N721MQ,good
2004-01-20,1830,1823,MQ,DCA,JFK,213,4784,2,20,N721MQ,good
2004-01-20,700,653,MQ,DCA,LGA,214,4952,2,20,N735MQ,good
2004-01-20,800,759,MQ,DCA,LGA,214,4954,2,20,N729MQ,good
2004-01-20,900,850,MQ,DCA,LGA,214,4956,2,20,N712MQ,good
2004-01-20,1100,1057,MQ,DCA,LGA,214,4960,2,20,N727MQ,good
2004-01-20,1300,1255,MQ,DCA,LGA,214,4964,2,20,N712MQ,good
2004-01-20,1400,1350,MQ,DCA,LGA,214,4966,2,20,N701MQ,good
2004-01-20,1500,1458,MQ,DCA,LGA,214,4968,2,20,N721MQ,good
2004-01-20,1600,1551,MQ,DCA,LGA,214,4970,2,20,N702MQ,good
2004-01-20,1900,2004,MQ,DCA,LGA,214,4976,2,20,N713MQ,good
2004-01-20,850,844,UA,IAD,LGA,229,846,2,20,N556UA,good
2004-01-20,630,626,US,DCA,LGA,214,1479,2,20,N769UW,good
2004-01-20,700,658,US,DCA,LGA,214,2160,2,20,N705UW,good
2004-01-20,800,758,US,DCA,LGA,214,2162,2,20,N744UW,good
2004-01-20,900,859,US,DCA,LGA,214,2164,2,20,N722UW,good
2004-01-20,1000,957,US,DCA,LGA,214,2166,2,20,N749UW,good
2004-01-20,1100,1055,US,DCA,LGA,214,2168,2,20,N705UW,good
2004-01-20,1200,1156,US,DCA,LGA,214,2170,2,20,N744UW,good
2004-01-20,1300,1258,US,DCA,LGA,214,2172,2,20,N722UW,good
2004-01-20,1400,1357,US,DCA,LGA,214,2174,2,20,N749UW,good
2004-01-20,1500,1456,US,DCA,LGA,214,2176,2,20,N725UW,good
2004-01-20,1600,1554,US,DCA,LGA,214,2178,2,20,N744UW,good
2004-01-20,1700,1657,US,DCA,LGA,214,2180,2,20,N722UW,good
2004-01-20,1800,1758,US,DCA,LGA,214,2182,2,20,N749UW,good
2004-01-20,1900,1858,US,DCA,LGA,214,2184,2,20,N725UW,good
2004-01-20,2000,1957,US,DCA,LGA,214,2186,2,20,N744UW,good
2004-01-20,2100,2057,US,DCA,LGA,214,2188,2,20,N722UW,good
2004-01-20,1455,1453,RU,BWI,EWR,169,2403,2,20,N15983,good
2004-01-20,1030,1027,RU,BWI,EWR,169,2303,2,20,N14920,good
2004-01-20,1720,1723,RU,BWI,EWR,169,3372,2,20,N12921,good
2004-01-20,700,655,RU,BWI,EWR,169,2703,2,20,N13566,good
2004-01-20,1900,1856,CO,DCA,EWR,199,816,2,20,N14655,good
2004-01-20,1730,1723,CO,DCA,EWR,199,814,2,20,N47332,good
2004-01-20,1300,1250,CO,DCA,EWR,199,808,2,20,N16607,good
2004-01-20,735,729,CO,DCA,EWR,199,806,2,20,N14628,good
